0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,y
-12.616318,19.121529,20.597572,24.076887,16.716291,18.152332,20.406134,5.570684,-11.392861,24.331371,1.0393136,6.632709,38.319,-16.040092,-20.555218,-17.70946,-0.65461296,5.014617,12.84969,-14.808796,-15.805944,-5.7029653,18.7684,6.7115493,10.073321,-5.3140335,-3.3046353,-2.466172,-5.287936,2.0955813,7.266328,-3.6342208,7.2012587,-3.3480752,3.2545538,3.0601892,-6.4565454,-13.924349,-8.362437,3.249672,-19.220982,-13.301352,-6.33158,6.650772,-3.2019734,-12.977886,-0.29480866,-16.624325,5.2613373,13.414324,-6.5815
21.777006,-9.753726,-3.2022614,9.731794,18.254156,14.671846,13.249405,28.017115,9.874515,-3.2513251,25.056913,-14.841796,8.284886,5.6382895,-16.149738,-13.7899685,-6.8241982,13.491352,7.6456757,-3.7301798,1.265801,4.9461884,-20.703163,8.280549,-4.519408,3.7491798,13.883196,-5.647981,9.32392,-6.470158,-2.2177274,-18.73658,10.572933,-16.853134,10.0696125,5.7377377,-5.3430715,-0.77770287,1.8600272,-12.554472,6.4273567,-5.075013,-18.078728,-0.23119806,-11.802719,0.35819194,5.5362964,8.7660265,10.211243,-2.528579,-13.8623
-17.018494,-2.591914,-2.8501298,8.262198,-11.93166,4.6286483,9.908686,-4.5908136,1.9292274,-14.0934105,14.359199,17.090258,-3.059002,27.624952,0.03574074,14.819313,13.569301,18.271275,-2.8985212,-15.390281,14.512617,-1.8653463,-20.741219,19.977655,5.464522,12.550734,5.531082,-13.235307,5.0026913,-8.890965,-3.1112404,11.368284,6.4123054,-11.215731,-4.2619944,12.198843,-7.633922,-1.4505262,10.258286,15.559148,-1.9546052,-13.474666,-15.451059,-12.931363,5.9675956,-11.203377,-2.7706108,4.097816,-9.564496,-7.7916894,41.7417
-6.669295,-3.329067,-7.100042,-18.458471,-30.739222,-1.6013234,1.0328381,-25.20407,32.68373,6.6758285,0.4776139,4.4936156,12.342028,9.294357,11.951266,-13.81684,9.316989,-16.06292,15.413706,13.343747,13.106691,4.154691,-19.02263,-0.6225763,-16.35342,8.270971,9.188339,-3.3572195,6.6078076,20.25444,10.706762,-0.70441115,4.3931327,-0.9623758,-2.4697418,20.185524,-2.08172,-9.80291,5.723448,13.511097,-5.518628,-2.6750617,-7.7437105,1.6012955,18.781271,8.029751,12.734851,14.215377,-9.412618,9.630309,8.52464
17.354866,-27.362104,27.849154,-9.477493,3.1297684,5.4430566,16.739943,5.368377,-3.823372,13.432947,-4.7137055,21.590012,0.7056719,-12.938316,4.9055066,-8.449485,6.515447,4.5111537,-8.255451,-4.408372,20.762535,-12.42674,2.9384105,20.314661,20.405258,-7.6435795,-6.3154244,13.692606,4.9918895,0.6545979,6.3046556,-20.375462,-13.801704,12.245897,-10.733521,12.6277,7.7237062,-6.8367934,18.481361,-1.0348045,13.495342,5.5050025,-5.656412,-15.238078,-18.849524,-10.583524,12.681525,-8.473188,3.145254,0.35755506,12.3039
-12.419845,13.624151,-31.111465,15.037964,-0.12481253,18.118631,12.603215,-15.913474,-10.190748,14.196351,4.628737,-3.1707659,22.185108,-24.747265,10.892791,-10.300004,-0.97068554,-3.3480413,7.9439235,7.0766315,2.1900966,2.6694558,10.424052,7.6489167,-1.3890903,-19.676517,4.9625244,14.105034,4.342917,12.54888,14.486745,16.076069,-7.5737686,1.3872817,-6.063331,2.9816,-4.617711,20.037561,14.933361,13.451598,9.545776,11.545864,-1.394449,-13.603246,-2.9572878,34.196594,28.57273,4.720963,-1.0170681,-17.569176,1.98712
-10.48333,23.289206,5.080921,3.627006,-16.741844,2.4143145,0.27363935,-2.5077794,-17.036852,22.054476,-16.593697,10.941517,0.7244098,5.3776307,0.33109996,-11.394876,10.375601,-5.95316,1.8235399,-1.4817094,-1.2880973,-14.1930275,26.453587,-6.124922,4.1340857,7.2772555,-2.2070444,3.874941,24.224525,3.28025,6.1119018,-1.0018363,-2.920501,2.5426545,19.568407,10.133096,-10.057932,-7.918244,-11.897796,-3.8686588,10.173636,1.8848312,-9.034272,3.8263605,14.861507,-20.732618,5.568079,2.3637474,-9.441617,0.091210656,-28.0752
24.746132,16.950016,-0.7728906,-8.728774,2.857552,-35.01381,40.9059,18.689102,19.46611,-21.69069,19.48298,-19.467773,-11.461673,1.1545228,13.239914,-8.538806,2.9499319,-6.3687215,12.195477,0.05447895,6.8967767,8.65415,8.576702,14.322777,-12.946036,-6.7639756,2.7666726,0.95982325,-3.689798,1.3600374,-10.600124,3.096428,8.523608,20.270472,12.403144,9.148796,2.693464,-8.81784,18.631052,4.3404245,1.8873403,19.10383,-24.625923,-17.73999,14.229114,3.331307,4.389595,3.7288914,11.528225,-3.7537305,62.1826
-18.15212,-9.340915,-4.1523905,20.862501,4.192344,-20.452621,-6.4356713,14.849258,-22.027575,8.774006,-5.193334,9.868159,-12.26779,-9.593878,24.21667,36.833076,-20.842876,-17.74107,13.629458,-3.8246562,-15.349611,17.82616,-8.937402,7.9075446,4.7322946,4.070252,20.568735,11.254945,-14.715286,-7.0311203,-23.612848,-2.0667737,-5.3833213,13.522979,-19.853834,11.364926,-13.02961,0.4970582,5.2514563,13.356708,5.644048,2.2401853,-15.2848215,5.917452,-0.656194,14.429482,11.9032755,-0.35526976,9.855205,9.137769,19.9478
-15.532656,24.398636,15.988882,-16.236795,4.0474267,3.6268508,-9.004851,-14.89889,20.308762,-26.865582,12.479858,2.3662243,1.6463486,8.414285,8.302377,13.103913,-22.920282,2.0791645,4.9539137,-10.532957,-4.5800295,1.6205318,4.874038,11.0064945,-25.458395,6.4090786,27.774149,-6.318029,-20.120245,10.978483,23.265116,21.607962,18.128082,0.4281775,17.94054,1.9898479,7.205782,-3.5397048,-2.1613402,3.249456,5.399058,13.444657,20.30745,-6.392802,-9.364434,6.516443,-4.4408245,-4.964771,-2.04386,-12.815415,-44.5644
-24.59304,5.3152757,5.2437153,15.276631,-12.425353,-7.1870885,-32.383644,-23.39477,9.707795,-17.88206,-15.879512,-4.015437,15.662875,0.18338068,4.107072,15.619549,-11.120413,0.79052484,3.1116233,-13.808787,-4.7076025,8.884444,19.277796,-5.953885,4.4207196,-13.504947,1.5577382,-14.490928,2.0242248,-16.216433,-17.065441,-8.343718,-6.164201,-1.2142655,-5.504063,-8.256587,12.374454,-32.09186,3.2081873,-14.5794325,3.062346,-15.230086,8.586531,-4.457556,-7.494429,-0.20572692,13.048807,4.906726,-15.014825,5.3536186,-6.44138
5.3497887,-1.5700182,-22.72391,-4.2900867,6.946608,4.4414907,-28.86881,0.8508421,-7.174911,-3.878867,9.950569,-3.3473256,9.063361,-5.661171,12.48228,-5.913614,17.86538,-4.956641,-23.738293,13.563036,-14.269655,-1.8777835,-26.010073,7.197585,-10.951839,-23.67188,0.18291369,1.4864416,0.67099917,4.9818144,24.154305,6.654669,8.982031,-28.856453,2.2183673,-0.2692225,-4.3309426,5.1645927,-22.801407,-1.4890769,-5.388885,3.2023969,-12.091074,-18.210714,3.6793494,-8.999893,0.52272785,-13.312241,15.227935,4.527531,-14.4385
11.464638,43.113686,18.061855,-0.020426312,-19.058535,-6.9205947,12.555081,-7.506124,19.124008,-6.984129,-7.5077558,0.2748914,-14.046634,28.893816,14.30682,-3.5856395,3.8146677,-7.5197787,23.706856,-12.265462,-7.9155803,0.20463201,-16.09829,4.9359884,-13.264386,1.5750679,9.261025,22.833796,-16.506195,-7.534355,2.211087,6.4759216,3.697987,-4.8126373,2.0217922,8.127045,-0.7031776,13.594682,5.839297,-7.644242,-4.015349,20.639896,-7.0157537,-5.6618443,-11.787646,6.7266564,9.3681135,1.7006816,-21.110523,11.82498,-1.86713
-14.600378,-19.810379,-14.564821,-11.0539055,-8.671615,2.324166,27.445166,11.9858885,-31.087107,7.9970474,7.1389008,-3.6487937,-27.112812,-13.328141,19.393915,3.927415,-10.668764,-1.6915836,9.739181,10.584136,14.666488,-9.5821495,-4.85517,5.182051,-4.3328285,-14.012674,24.638033,-4.192594,-5.2438245,-11.774348,15.341634,8.179147,1.016753,14.256309,-2.34927,16.198298,1.282418,-16.111109,-15.964522,-15.215239,-6.7404447,7.8148055,-11.743622,-1.3726885,-13.66776,6.455369,6.951799,3.128483,-0.27141398,20.646156,-1.82062
-16.922878,-2.156642,-8.915821,-27.177387,-6.761874,-2.406599,10.546773,0.75769967,21.1173,6.0811243,-15.4721775,-6.5217237,6.0226917,16.258907,-14.838068,-6.303753,-2.5050755,-14.294137,7.9335566,-7.040857,-13.073354,6.092773,-13.710089,-18.690266,12.896633,-4.3979535,5.690403,-4.82334,-12.138773,-5.769117,5.4358096,19.111647,-3.4612951,4.611728,-11.551585,1.2944198,-5.5224032,-10.3170185,-3.2501686,-0.19359668,18.279982,-10.316099,-0.34469995,2.7946754,-18.18287,3.7119036,2.78097,4.5151525,-3.5747793,-20.750683,29.0713
-16.323076,1.0400717,-2.8917503,-17.481474,16.210106,-11.000027,7.412911,8.492083,6.0505133,-9.994983,-2.367182,-2.299773,11.225498,17.814602,-26.295227,6.1104193,-1.9285259,-20.665907,-0.9006487,7.1192665,-2.9100292,8.006422,2.341546,3.274729,-17.194439,-20.33267,7.867005,-2.867617,-7.4584618,-6.726575,19.112833,5.4155254,11.638173,13.030431,7.65475,-18.014149,-15.180234,-10.991204,-17.754698,-2.9703546,-20.999601,12.148655,4.2473307,-17.573,-8.596234,-6.1919603,9.273494,-2.9772272,7.6676373,-2.5925913,2.25249
-25.646313,-25.387371,-10.933015,1.0815378,15.205611,-9.402399,9.197146,-2.519699,39.826294,4.503,6.277278,18.663662,-24.716244,2.078603,5.3894196,-4.5691314,-1.610747,1.583606,0.7368796,1.248272,-2.40311,-11.424935,-0.036214728,2.2562413,-0.5961458,-3.2362652,-4.929404,-1.9703786,11.856119,27.096395,-12.682372,-10.113147,0.5385906,-10.652155,-4.8962536,0.46999344,-11.866118,5.3584995,-20.864815,2.0302947,-2.2303758,-8.512857,5.5152597,4.184416,-5.704519,-2.9248493,-7.7794523,6.4368176,-1.293466,10.469461,-37.6717
-5.9681315,26.735975,10.950975,-14.154243,-11.516225,0.62737757,-5.658737,27.693163,19.007565,-0.050108902,-10.799325,-7.1834755,8.615841,-18.466139,8.023054,14.527552,13.044828,-2.392688,-4.2171884,3.583487,-8.358419,0.9983058,10.841567,-7.621199,8.683614,32.976814,2.1746702,2.5406601,2.8092809,-9.102364,2.6846523,-13.41153,11.444732,13.16363,-13.353939,-6.335821,19.697826,-0.7922277,-9.107933,-7.935292,-4.3759775,19.779762,18.510777,3.1661155,18.006327,-10.936262,-1.9654908,-7.555308,26.718697,16.39223,18.5756
16.037573,-19.824936,-0.6985924,-19.86711,-16.091703,-4.6983395,5.2296605,-4.481363,-26.921741,-27.535894,2.9236102,9.875885,-3.1755533,-4.170462,0.98300666,9.433449,-7.3854113,-21.8593,-2.6533577,23.617596,19.443851,-5.935715,4.383262,-19.41797,-8.730594,-19.267378,-11.291336,-8.885338,-8.059645,-1.674656,-20.341509,-14.442108,4.7241664,10.809594,6.452732,-12.822463,0.6492312,-17.814308,3.41685,12.516199,0.6006993,4.5423265,2.8037674,6.732045,7.721783,-3.1162627,5.1967235,0.9952056,12.183977,9.191756,-38.2011
-15.562776,-2.5828323,-29.081251,-2.3928466,-12.903809,9.500607,-3.2338157,-0.7022687,-11.854267,-15.293614,4.2006936,43.981174,5.087158,14.692843,10.067326,0.806379,8.466357,7.666848,-2.8429227,-5.510052,5.9585238,-2.611713,-12.177543,-1.5457779,-3.8312356,-16.855188,3.0412319,-10.170944,-8.467303,11.725818,-2.2264116,7.8737574,-7.2284102,-0.8995116,-1.1812006,-25.84021,10.431738,-6.5514665,-1.5119307,3.5003934,0.34461778,-22.686935,3.3996034,7.6029634,-5.257063,-7.537003,-7.655061,-2.21242,6.2396846,-3.3024917,-25.5565
-7.735039,-17.856163,-17.494064,-6.3084774,1.9148784,-16.534122,21.106134,-3.8388486,-15.28639,10.404512,3.9814813,2.8423386,8.377109,-21.869537,4.4191694,-0.582003,-9.47006,10.505226,-19.675003,-14.046669,15.435676,-6.745703,-2.0944026,31.680115,-10.060232,6.49708,-17.227995,12.723279,-13.887913,5.4201536,-11.739699,-15.737834,18.969292,-2.2795308,34.418,-7.913894,-19.5238,5.748979,-7.6821346,9.067585,-3.9590342,2.7678568,-1.7438363,-7.9516716,10.576988,-8.433172,-19.618092,1.1271528,-5.324146,-13.333322,13.0281
-11.370499,-4.151434,-5.912707,-6.298399,13.358288,-8.267503,-16.287533,-3.6274142,5.720322,8.7267065,-10.498423,13.2003145,0.91612095,-2.9668036,21.396975,11.881175,5.91558,-10.215954,0.23716904,3.8595765,-7.928622,23.105612,-25.639177,41.552715,5.7222815,10.096664,-3.5037613,-16.27321,-17.187624,-0.42741695,-1.0377656,-7.8978586,-4.3630958,-35.347626,5.676835,-12.639756,3.9423695,5.3168597,-5.0924973,5.9078236,12.014528,-21.636303,-14.9418745,-8.561855,-2.3516865,0.9993626,3.4951348,-22.927067,3.2776842,-20.105541,-15.5109
-3.0949621,-20.922318,-15.143117,11.731308,-2.4218562,-38.476707,-13.150733,1.2160102,-13.388958,-0.7586041,-13.557827,-18.335339,-8.886428,-35.43029,-3.1773825,6.37098,8.377035,9.678038,-7.9118147,28.672289,-6.513826,4.4522567,-1.8576593,-5.9217753,-22.498905,15.581005,14.474079,25.562975,-2.2807784,5.0714793,-7.3266206,3.4100087,15.96084,-8.059673,21.904179,8.723838,21.100521,1.3048282,-9.125417,-12.530173,4.6788406,-11.301036,-6.007407,-0.020528985,16.938152,-20.63927,-0.17825072,-23.695576,14.762695,5.5956583,-10.6902
41.129543,6.352715,-12.029741,2.8593037,2.744989,14.250128,-0.13896835,-1.4502681,-12.107654,-5.713428,0.9725392,6.2786126,10.064117,-5.6185675,-43.392406,-8.045773,0.33380505,21.072922,4.990722,5.4877386,5.933974,38.10092,-14.17275,-7.45363,7.0755696,10.950496,15.702965,-8.388093,-6.8739314,-5.7116127,7.442278,-13.490383,1.6897255,5.2162004,-7.5399656,-10.300272,1.6495986,7.869494,18.485723,11.034305,3.6913118,-12.70709,0.64891684,14.036882,-4.0309625,12.734465,1.0363986,0.04819117,12.913358,3.6609561,5.90343
5.2006283,-19.30568,-3.945599,23.639885,25.518,12.140353,-13.634312,-0.20582122,21.630043,-15.285962,11.843987,3.0096602,11.179854,17.37412,11.300177,28.201546,-3.748821,-17.918596,-8.767469,-5.786805,5.4667583,-4.6172943,6.276242,-12.957068,10.851353,-2.6372864,-9.403763,6.2785997,-1.5285221,-15.738425,3.3935962,-4.135705,17.451118,-11.872582,5.7243447,-5.2581983,11.608513,9.654239,-16.70836,21.285044,9.8089695,12.011702,2.241172,-11.508957,16.230568,15.130369,0.5157812,-11.077832,-0.42184454,-1.1736841,2.77361
1.7721541,0.9686478,5.5546246,-31.197868,11.829548,25.153858,5.713422,-9.742548,-9.0611315,-3.4495716,-6.7734637,-2.575989,24.396406,16.31237,-5.803192,-1.1029211,11.789516,4.3700824,-9.8429785,-4.679226,7.8095007,17.608545,-4.7363787,-6.6157427,-4.8530316,22.158638,7.0904746,0.60008657,11.020395,-14.834862,-9.835425,11.498499,-2.508905,-24.3218,-0.11514956,-8.089229,-1.2542635,-24.007982,-19.52398,3.9232907,1.9859139,10.489479,-15.071963,21.246656,15.174463,-12.232396,-8.820445,-2.837526,19.302336,-1.6989236,2.07764
-3.9755952,-15.510097,7.724604,-20.196102,-7.419761,37.171688,-18.670094,-16.571888,5.4449596,9.28319,-17.272394,-5.1420054,4.1261506,-11.468144,0.43078384,-28.804024,9.291909,8.173685,5.3437924,-8.079292,-5.278178,8.473278,-19.116564,28.19119,14.023302,-9.385383,-35.104343,-2.8317845,34.65763,-13.962607,-3.131024,1.6386734,-5.58073,19.240906,-3.1646488,3.6109614,-1.931304,7.648377,11.533717,-11.262232,2.0404956,-4.223953,-0.9797534,5.241122,0.49348414,8.40421,-25.066093,8.502954,-0.64562106,-11.4285,27.0268
41.543007,-13.059706,-10.755227,10.640701,-17.236916,26.450195,-4.9060407,-24.08514,-5.3930483,-2.174931,8.529486,6.788575,-19.68764,-13.653666,-19.722858,-0.2889342,-37.608505,2.7426527,-6.765843,0.51655513,-16.296461,-5.6141477,-14.369468,-0.10374703,-6.324698,7.3770123,-10.661635,0.07074728,-5.110127,-1.8436463,-4.219989,-1.965026,3.2409282,-5.448166,-14.836433,4.059551,-8.854592,8.768552,-11.451735,-2.3642623,-20.928165,10.904913,-4.349007,-10.650365,-5.184178,-10.958978,-5.842873,1.1136214,2.5649755,4.6136627,38.3247
-34.94788,-7.3880453,23.135338,35.177692,0.9921256,-9.477226,13.062999,-11.891729,-5.634793,5.450304,-14.763123,-11.654716,10.929645,-1.9172747,-23.37167,3.4882755,-14.680181,-12.192152,-15.817396,18.132893,3.0965567,5.8083296,0.20908082,-10.17594,14.035174,27.976505,9.936554,9.03662,13.534029,17.864672,-0.06814289,-5.7191505,-16.428959,6.7143703,-2.2956314,-32.32478,0.269609,-6.6973896,-7.1703696,33.97055,16.453465,8.911789,0.52201104,-10.980569,-19.277107,-7.993637,-0.33433983,2.1937244,-10.776804,8.718816,0.291214
-10.6288805,23.89408,-11.387268,12.698318,-18.584743,27.293245,12.371701,-18.256157,-7.452304,1.3488842,7.7678647,10.452861,24.817911,-2.5185747,-13.995623,-14.068135,11.33382,6.965661,31.03541,10.721791,-14.219874,-5.119595,27.353462,24.777271,13.290398,-3.6600275,2.949045,19.88509,-12.105618,-6.166919,10.28419,9.187937,-4.1049023,-2.2975838,8.051758,2.7427425,10.872797,2.8825927,11.014081,22.244827,-29.24501,-3.9511948,7.797557,-15.58205,1.3628942,-9.663645,1.4959937,-20.34192,-23.882812,7.656196,15.894
-17.577023,9.160552,20.707329,9.162729,-7.573859,-12.128655,13.072489,-18.144522,-11.441396,6.845285,-3.606194,-3.2229552,19.810637,-13.502182,2.5372286,10.689921,-2.2963061,-4.6329956,-1.5543568,8.448573,-3.0114405,-4.289114,-16.9265,-6.409709,0.11616995,-20.673792,14.53596,6.9191194,-6.4089437,16.723938,13.333909,3.2178829,-6.1741543,20.198643,8.929491,18.168913,15.748491,-18.194618,-9.776353,-11.469902,-4.9602895,-7.425734,11.586111,0.5026376,-8.642164,-3.1532614,-10.68136,4.198895,15.138294,19.035011,5.16404
-0.9906151,12.444963,-13.6960125,-10.38053,-26.522928,12.284563,-11.79903,-20.123617,15.584514,-6.822914,12.535792,-0.5549147,-14.454846,-8.059194,-8.992226,-2.138579,15.921134,0.49316564,7.164642,6.248822,-13.276111,-3.3087568,1.1612369,-6.9668646,5.2764783,-31.434961,0.93358487,8.64955,-9.107156,-11.309362,5.8584657,-1.1317964,-9.515811,-26.306425,3.8004613,14.239375,-15.53598,9.576164,-2.4866824,4.500842,-2.3233814,-6.79886,-3.5027187,6.44144,-17.452066,-3.1467142,-15.385806,10.644494,-7.5883474,8.090543,-48.521
-16.820766,14.17854,13.475407,-9.663749,-23.649857,-3.9182308,47.11879,-12.746817,-14.297389,15.995125,-4.1988487,-6.78683,-2.8028786,1.6815512,-23.030882,17.54997,-2.4557292,-17.415045,-21.010906,4.4376473,5.362422,-3.8295145,1.4606214,2.4018762,-1.2807444,-8.256642,-1.0699252,-16.021215,1.8106375,11.120937,-21.266499,9.1607485,0.9368573,0.8217601,8.038894,9.8444605,7.4020667,5.430222,-6.1638274,2.5993392,-9.199389,-18.270561,-3.7976787,6.4175673,-4.8092723,-9.838653,10.56203,-6.5610104,3.1645007,-4.188656,17.3787
-18.288845,-0.5380242,-23.36049,4.5096946,-1.2764648,26.07819,9.267339,0.37867722,4.9681683,-16.801659,11.3407345,10.570052,-3.1082668,2.6072736,-6.961785,-1.5180193,19.533861,-6.456465,-15.501609,11.644591,5.483857,-3.823585,-34.12622,-7.4342957,-1.6359483,-13.292713,-7.6288238,18.507072,28.238636,-11.83143,-4.3375244,-13.130111,-6.29201,12.301651,2.507497,8.078818,-4.907027,1.5927999,-25.750921,9.610387,-12.663288,-12.612495,3.4033332,-2.4999294,3.322209,11.747321,-9.905949,-14.542515,-1.8029907,-11.817642,56.3599
-3.9644184,40.01676,6.985514,-16.246416,-6.4554334,-30.371618,-6.0352182,10.003291,-5.6059685,7.2358813,-13.866408,6.804547,4.7756357,7.5536227,1.7991217,4.374905,0.5547795,4.4930787,-3.3859317,-5.214245,13.284412,25.240606,-3.779523,6.315612,-10.104151,15.096705,-21.741642,-8.7628565,-13.871072,-7.01312,12.898318,8.843542,-12.158836,16.74861,0.14201231,-5.4549656,-4.571049,-5.782965,-16.975359,-16.658875,0.52718866,-12.649538,-3.2146657,-9.444177,-14.039624,-13.549538,-9.199599,-11.966408,2.1371799,14.17072,-19.6862
-1.1387763,44.762768,11.821101,2.360152,-9.485649,8.033313,11.547066,-2.952419,6.2125216,-4.1617765,-10.729191,19.921057,0.012293644,1.4633904,11.155101,20.124792,2.537358,-27.458536,5.3664246,-25.951715,-2.698804,-0.6718087,1.3421475,-27.130548,21.296173,-11.696772,-0.27622154,5.288798,3.6024978,8.086103,-3.2144005,-28.704676,3.255605,17.974466,19.332108,13.936671,-1.000043,20.866331,28.81406,-20.244942,-23.625532,1.456956,-18.71388,-6.3665724,-14.156636,5.6305337,-11.201507,-9.993194,-1.7942098,-21.042923,28.2853
-12.890987,9.010776,1.5438274,-29.864084,-8.655143,32.897003,-13.756979,-4.4640317,26.747173,0.77888405,-3.4976265,-12.5597105,4.83625,24.1799,-10.125719,-15.6473875,-8.809853,10.579196,3.3273396,-14.586965,-15.3315735,1.3535917,18.52393,-8.879655,12.0798025,-29.697365,-6.21526,-0.5912517,-22.885775,4.149177,-3.977264,-5.047296,-7.410263,12.132765,-11.630286,5.4351435,2.7418754,-8.155322,-9.977505,1.3935035,-11.7351265,22.802368,1.2165104,5.7886624,12.979675,-2.189501,3.0700514,-11.397808,-16.782064,9.480372,47.5978
6.6175027,-14.141644,20.360903,1.0323774,-10.677275,25.689598,18.963295,17.557913,-15.554576,-31.086681,7.0044994,-3.669168,10.110091,8.060556,8.199218,-6.724277,-1.2230353,3.6849058,17.94804,-12.317607,-1.4035468,-3.035295,-6.968561,6.6281652,24.980486,-3.762546,4.415077,-11.779855,13.748024,11.896073,0.10438626,12.07593,9.402514,-11.013446,-14.085588,-2.8721442,-13.556444,-3.496292,-1.9369348,17.556591,0.7514991,6.817598,-3.4012873,-1.7947549,-8.280981,-14.394653,-7.397725,-11.179222,21.455181,-20.138687,21.5497
4.425474,-35.88036,6.450535,1.3169618,3.8838866,-30.77579,15.97843,15.649757,-3.129292,13.76772,-25.881891,-7.84482,16.560713,10.685019,-2.5079129,5.103729,13.329994,-2.6608746,8.28557,16.418247,-3.0456674,13.225223,-8.079868,-4.9301276,-10.830315,2.5547786,6.685881,4.7604933,3.3888125,-3.1606464,10.078033,1.7527051,2.0387087,-0.244814,17.427595,-10.790461,-32.68456,-14.320442,12.558611,1.9607953,6.820299,14.963243,16.26464,8.873947,-20.299131,-5.9420857,-8.203339,-6.121436,6.6813736,14.9662285,32.8173
-1.8054174,-4.1764107,-16.23833,-12.681655,-40.93705,-14.171074,12.529673,0.08039426,11.791168,1.625801,-22.965303,-2.2929993,9.60884,9.99447,-3.573413,20.081078,-9.483365,7.089029,-2.4214227,-4.2731233,-6.7221856,-14.395338,-15.9533615,-4.517718,-11.857698,-17.433582,-2.2532308,-14.49636,15.593401,10.474306,17.033028,5.206164,24.905346,-9.498446,-8.202096,16.12951,8.828868,-8.333828,17.60698,-0.7501071,-7.160289,-7.968947,-15.162397,-13.662757,2.619451,-1.7366554,-4.356335,0.8617006,5.912012,-3.8087003,-17.7386
5.545081,4.560828,-3.196269,11.941325,-20.041182,-14.667578,24.559603,22.62762,-7.414488,6.618005,-20.846462,-4.5441256,-5.1075473,-6.7476673,10.657003,8.061622,7.429566,-7.678025,14.856252,19.141676,6.4777627,-17.840412,-12.654529,14.261001,-2.1385126,-7.948587,-23.301426,-19.498245,2.4200852,-22.798002,0.505794,-15.714116,-16.97703,8.086631,9.919072,17.51795,12.163303,9.385385,-13.076835,20.015148,21.008394,2.477219,6.1532216,3.9209275,5.09201,-19.69782,-14.565906,-1.3669573,-8.465607,-1.0851427,2.75915
7.542482,56.33615,7.0387692,-11.593103,-10.764722,-10.37667,3.0257409,-5.8925667,24.025448,-15.585262,10.820795,7.443734,-4.8383904,6.932638,9.7691,-7.090044,3.0485902,-11.094962,2.390932,11.174692,-12.265667,35.966408,-18.074379,10.893044,-11.589945,-10.45328,14.227943,-5.384624,12.098384,0.8514832,-10.214688,11.238091,-3.6550674,12.542934,0.1774737,-4.620076,-2.6755843,4.994067,9.26676,-8.900796,4.2414007,9.091926,-6.7630224,4.180586,21.594185,-4.975606,-4.3370066,-7.730184,15.400248,-14.614822,4.74602
28.618109,-10.843521,-4.574424,18.585941,-18.409151,0.61824983,5.9029226,-13.104754,7.2709355,8.208399,-8.011576,4.503706,-2.3713,24.162,1.3066795,-18.689175,6.6248574,-9.720009,1.7545861,8.480452,-2.6833234,8.456228,1.598154,10.598903,-5.3465776,-4.7239084,11.926642,5.7626257,-11.240591,-3.157586,-30.675013,31.730366,-6.6435933,-5.7757487,12.402764,8.770544,-27.386812,-20.59079,-17.55707,-26.857203,1.6848598,-8.540717,15.06999,-10.146953,13.277196,-5.067942,-2.6265714,4.4510713,-9.403765,-5.757497,-62.9127
8.856601,-12.722312,9.043248,27.137207,-2.3116305,-16.809269,15.541179,4.7617583,-23.031597,-16.911356,-2.1229322,13.7831135,-4.4974165,-16.172874,-22.847425,-10.964805,-5.8815207,-8.86579,-14.832438,-5.3098497,9.931403,-4.831668,-0.99506056,9.395942,-6.1512127,6.199196,7.5657463,-14.261007,5.517611,-5.020026,-11.076636,-28.71351,-2.85148,5.775807,-10.150813,13.825495,3.9258118,2.3833919,2.1359525,-2.7382686,-18.643938,2.6181674,-11.8321085,10.101759,-1.6883386,-5.9126673,-1.6758109,11.266385,4.496594,-16.636929,-4.89461
30.359644,9.177785,-12.00331,-5.3888326,19.45589,9.037974,-26.975748,13.141297,11.964244,-9.961096,-6.9817014,1.5313452,3.3430235,28.258171,-21.19462,16.992027,-7.224035,-18.684837,10.181091,-3.6768603,21.356728,4.4841394,-4.8555818,5.148273,-17.152723,-13.109361,-7.655573,4.2983274,-3.3320756,-1.6666907,-2.5420024,-4.2311196,0.6116015,-8.534301,14.082924,9.946368,-6.80626,-0.46988297,12.2437935,-6.484416,10.80043,6.2588115,-14.501372,15.95444,2.7990963,-19.228992,-3.3547592,-1.503996,0.33572435,10.649751,16.1956
3.9332063,-15.865557,-11.328885,-1.8017436,4.376851,3.1035767,9.925709,-1.4570454,1.7366276,13.132147,-2.1707923,10.252439,10.027256,-1.4249614,-11.940067,-26.946241,-19.282879,3.1289866,5.3892922,25.732292,2.0116827,-3.7612312,-2.1249511,4.6013923,3.9308832,-9.785908,-0.49129587,10.952204,4.818057,-10.754599,-7.8253913,1.4740295,-11.345006,4.357979,-19.930153,-11.152619,3.7831047,12.203803,-3.7941363,-5.1484857,-5.29028,-2.3101575,3.3175766,-33.318687,22.331614,-3.276478,-2.82674,22.967884,-7.370683,-0.23145793,-9.88383
